,Unnamed: 0,event_id,primary_act_id,secondary_act_id,purch_party_lkup_id,event_name,primary_act_name,major_cat_name,minor_cat_name,la_event_type_cat,event_disp_name,ticket_text,tickets_purchased_qty,trans_face_val_amt,delivery_type_cd,event_date_time,event_dt,onsale_dt,sales_ord_create_dttm,sales_ord_tran_dt,print_dt,timezn_nm,venue_city,venue_state,venue_postal_cd_sgmt_1,print_flg,la_valid_tkt_event_flg,fin_mkt_nm,web_session_cookie_val,age_yr,income_amt,edu_val,edu_1st_indv_val,edu_2nd_indv_val,adults_in_hh_num,married_ind,child_present_ind,home_owner_ind,occpn_val,dist_to_ven
4293,4294,ee5fcc965e07233438eb,9babfdb02a7f8004fc6e,c95302737df07e4d96fe,f5793b14e1cbdfae4a76,Gorge Amphitheatre Premier Parking - rock the bells - sept 6,Gorge Amphitheatre Star Parking,MISC,PARKING,PARKING,Gorge Amphitheatre Premier Parking - rock the bells - sept 6,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%* GOOD THIS DAY ONLY *%PREMIER PARKING PASS%GORGE AMPHITHEATRE-GEORGE%SAT. SEPT 6, 2008",1,25.0,TicketFast,2008-09-06 20:00:00,2008-09-06,2008-06-07,2008-09-03 00:00:00,2008-09-03,2008-09-05,PST,GEORGE,WASHINGTON,98848,T ,N ,Seattle,f5793b14e1cbdfae4a76,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,10.0
4324,4325,577e1cbea20504a78ed5,a0ed82451f57a8914eba,b85143bf51323b72e53c,6508828e54f143359512,Jimmy Buffett: Jones Beach Theater Premier Parking,Nikon At Jones Beach Theater Premier Parking,MISC,PARKING,PARKING,Jimmy Buffett: Jones Beach Theater Premier Parking,THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%NIKON AT%JONES BEACH THEATER%SATURDAY JULY 1 2006 8PM,1,15.0,UPS,2006-07-02 00:00:00,2006-07-01,2006-03-20,2006-03-20 00:00:00,2006-03-20,2006-03-21,EST,WANTAGH,NEW YORK,11793,T ,N ,New York,6508828e54f143359512,50.0,200000.0,Graduate School,High School,High School,4.0,1.0,0.0,1.0,Professional Technical,158.1888544891641
4327,4328,26a3428db0563afec51f,34ad0e9254b8f7d1cbe0,b85143bf51323b72e53c,c8c04d169c94c3a34fbb,Tabernacle Parking: James Blunt,Tabernacle Parking,MISC,PARKING,PARKING,Tabernacle Parking: James Blunt,PARKING PASS-PARKING ONLY%JAMES BLUNT%CENTRAL PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%TUE MAR 04 2008  8:00PM,1,9.0,Mail,2008-03-05 01:00:00,2008-03-04,2007-11-13,2008-01-01 00:00:00,2007-12-31,2008-01-05,EST,ATLANTA,GEORGIA,30303,T ,N ,Atlanta,c8c04d169c94c3a34fbb,94.0,200000.0,Graduate School,Graduate School,Graduate School,2.0,1.0,0.0,1.0,Professional Technical,158.1888544891641
4329,4330,359d08fca4410b860128,e274b5c11a2a63e00141,b85143bf51323b72e53c,994133d9f1ee2006a384,Premier Parking : mayhem festival,Umb Bank Pavilion St. Louis Premier Parking,MISC,PARKING,PARKING,Premier Parking : mayhem festival,ADMIT ONE VEHICLE FOR%PREMIER PARKING%FOLLOW VIP PARKING SIGNS%VERIZON WIRELESS AMP STL%MAYHEM FESTIVAL%WED JUL 23 2008  2:00PM,1,20.0,UPS,2008-07-23 19:00:00,2008-07-23,2008-04-19,2008-05-28 00:00:00,2008-05-28,2008-05-29,CST,MARYLAND HEIGHTS,MISSOURI,63043,T ,N ,St. Louis,994133d9f1ee2006a384,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,100.0
4335,4336,eda1bbb1ffc50db5c151,8f53c0b7cd7810a1829d,b85143bf51323b72e53c,f1c45def828186b6e440,Cricket Pavilion Premier Parking: Santana,Cricket Pavilion Phx. Premier Parking,MISC,PARKING,PARKING,Cricket Pavilion Premier Parking: Santana,GOOD FOR PARKING ONLY%PREMIER PARKING PASS%ENTER OF 79TH AVENUE%CRICKET WIRELESS PAVILION%GOOD THIS DATE ONLY%SAT SEP 27 2008 8:00 PM,1,20.0,TicketFast,2008-09-28 02:00:00,2008-09-27,2008-04-14,2008-04-14 00:00:00,2008-04-14,2008-09-21,MST,PHOENIX,ARIZONA,85035,T ,N ,Arizona,f1c45def828186b6e440,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,118.0
4343,4344,1ec42f3bdbd9cd9a936d,4b677c3f5bec71eec8d1,e84711f231c204caaa78,d7e4cbf6e7795fe8a826,Verizon Wireless Music Center Premier Parking : jack johnson,Parking Event,MISC,PARKING,PARKING,Verizon Wireless Music Center Premier Parking : jack johnson,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%JACK JOHNSON%VERIZON WIRELESS MUSIC CTR%FRI JUN 13 2008  7:00PM,1,25.0,Mail,2008-06-13 23:00:00,2008-06-13,2008-03-07,2008-03-07 00:00:00,2008-03-07,2008-03-12,CST,NOBLESVILLE,INDIANA,46060,T ,N ,Indiana-Ohio,d7e4cbf6e7795fe8a826,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,6.0
4349,4350,05ba16f659c7dfb67054,3f510718b680022e6c39,f53529c5679ea6ca5a48,65dfbd87640d743a8ec9,Verizon Wireless Premier Parking: Dave Matthews Band,Verizon Wireless Amph. Irvine Premier Parking,MISC,PARKING,PARKING,Verizon Wireless Premier Parking: Dave Matthews Band,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%PREMIER PARKING PASS%VERIZON WIRELESS%FRI AUG 25 2006 7:00PM,1,20.0,Mail,2006-08-26 02:00:00,2006-08-25,2006-04-08,2006-04-08 00:00:00,2006-04-08,2006-04-13,PST,IRVINE,CALIFORNIA,92618,T ,N ,Los Angeles,65dfbd87640d743a8ec9,40.0,112500.0,Graduate School,Missing,Missing,1.0,0.0,0.5615384615384615,0.9420289855072463,Missing,158.1888544891641
4352,4353,9c2ff35ae581a02a97ee,4b677c3f5bec71eec8d1,b85143bf51323b72e53c,dfe099852b5e7d79a703,Murat Centre Parking : lion king,Parking Event,MISC,PARKING,PARKING,Murat Centre Parking : lion king,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%LION KING%MURAT CENTRE-INDIANAPOLIS%FRI NOV 21 2008 8:00PM,1,15.0,Mail,2008-11-22 01:00:00,2008-11-21,2008-06-13,2008-11-06 00:00:00,2008-11-06,2008-11-07,CST,INDIANAPOLIS,INDIANA,46204,T ,N ,Indiana-Ohio,dfe099852b5e7d79a703,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,33.0
4355,4356,ae2738689a6da5b17219,6e3df9919c998817e1b1,b85143bf51323b72e53c,26824ee1f0263526c8ad,Premier Parking: Crue Fest,Virginia Beach Amphitheater VIP Parking,MISC,PARKING,PARKING,Premier Parking: Crue Fest,VALID FOR PARKING ONLY%PREMIER PARKING LOT%VERIZON WIRELESS VB AMP%PARKING FOR CRUEFEST%LOT TIMES CALL 368-3000%SUN JUL 6 2008 5:00PM,1,20.0,TicketFast,2008-07-06 21:00:00,2008-07-06,2008-04-19,2008-07-03 00:00:00,2008-07-03,2008-07-03,EST,VIRGINIA BEACH,VIRGINIA,23456,T ,N ,Virginia,26824ee1f0263526c8ad,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,6.0
4367,4368,006a0a56ab8c9d2e22fe,4b677c3f5bec71eec8d1,b85143bf51323b72e53c,b1e2e507d25c470f9eed,Fiddlers Green Vip Parking:mayhem Festival,Parking Event,MISC,PARKING,PARKING,Fiddlers Green Vip Parking:mayhem Festival,VIP PARKING PASS%MAYHEM FESTIVAL%GREENWOOD PLZ @ CALEY AVE%FIDDLER'S GREEN AMPH.%RAIN OR SHINE%SUN JUL 19 2009  2:15PM,1,25.0,TicketFast,2009-07-19 20:15:00,2009-07-19,2009-07-01,2009-07-04 00:00:00,2009-07-03,2009-07-03,MST,ENGLEWOOD,COLORADO,80111,T ,N ,Colorado,b1e2e507d25c470f9eed,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,126.0
4393,4394,bf114679bee495949416,1a3e9aecd0617706a794,f53529c5679ea6ca5a48,7f20c2cf6c6af5aa9c47,Gorge 1 day camping - sunday 9/2 only!,Gorge Camping,MISC,CAMPING,INVALID,Gorge 1 day camping - sunday 9/2 only!,"%OVERNIGHT C A M P I N G%* 1 DAY PASS *%GORGE CAMPGROUND%* GOOD THESE DATES ONLY *%SUNDAY SEP 2, 2007",1,40.0,TicketFast,2007-09-02 07:01:00,2007-09-02,2007-04-21,2007-05-25 00:00:00,2007-05-25,2007-05-30,PST,QUINCY,WASHINGTON,98848,T ,N ,Seattle,7f20c2cf6c6af5aa9c47,34.0,200000.0,College,College,Missing,5.0,0.0,1.0,1.0,Craftsman Blue Collar,158.1888544891641
4414,4415,f3419536e48ed94d6a9b,d769ab09a96be5a0b316,b85143bf51323b72e53c,6b7c76212088f5c93332,Premier Parking: Tom Petty,Verizon Wireless Amph. Charlotte Premier Parking,MISC,PARKING,PARKING,Premier Parking: Tom Petty,THIS TICKET IS VALID FOR%PREMIER PARKING%TOM PETTY / HEARTBREAKERS%VERIZON WIRELESS AMPH CHA%HWY 29 TO PAVILION BLVD%FRI JUN 9 2006 7:00PM,1,20.0,TicketFast,2006-06-09 23:00:00,2006-06-09,2006-04-28,2006-04-28 00:00:00,2006-04-28,2006-04-28,EST,CHARLOTTE,NORTH CAROLINA,28262,T ,N ,Charlotte,6b7c76212088f5c93332,26.0,200000.0,High School,Missing,High School,6.0,0.0,0.0,1.0,Professional Technical,158.1888544891641
4417,4418,db508f11f251253484c6,e4bb8385d140221019b5,b85143bf51323b72e53c,b4fc235903d28763926e,Premier Parking: Aerosmith & motley crue,Midflorida Amphitheatre Premier Parking,MISC,PARKING,PARKING,Premier Parking: Aerosmith & motley crue,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY!%NOVEMBER 22, 2006%AEROSMITH / MOTLEY CRUE%FORD AMPHITHEATRE%*** USE MLK ENTRANCE ***",1,20.0,TicketFast,2006-11-23 00:30:00,2006-11-22,2006-10-07,2006-10-08 00:00:00,2006-10-08,2006-10-08,EST,TAMPA,FLORIDA,33610,T ,N ,Tampa,b4fc235903d28763926e,32.0,200000.0,High School,College,High School,3.0,1.0,1.0,1.0,Missing,158.1888544891641
4424,4425,a771aaec1ca4b3d14929,9caaa3cea047cfffa7b3,b85143bf51323b72e53c,621456fd3e6edc85b5c6,Premier Parking: Poison,First Niagara Pavilion VIP Parking,MISC,PARKING,PARKING,Premier Parking: Poison,USE 2ND LANE FROM LEFT%POISON%PREMIER PARKING*10-AUG-08%RIGHT OF PEDESTRIAN WKWAY%%SUN AUG 10 2008  7:00PM,1,25.0,Mail,2008-08-10 23:00:00,2008-08-10,2008-03-29,2008-06-27 00:00:00,2008-06-27,2008-07-02,EST,BURGETTSTOWN,PENNSYLVANIA,15021,T ,N ,Pittsburgh,621456fd3e6edc85b5c6,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,3.0
4426,4427,56de7a949c87bb821278,a0ed82451f57a8914eba,b85143bf51323b72e53c,1016721d25a63111d026,Ktus Beatstock 2006: jones beach theater premier parking,Nikon At Jones Beach Theater Premier Parking,MISC,PARKING,PARKING,Ktus Beatstock 2006: jones beach theater premier parking,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%NIKON AT%JONES BEACH THEATER%SUN AUG 20, 2006 6:00PM",1,15.0,UPS,2006-08-20 22:00:00,2006-08-20,2006-05-06,2006-07-16 00:00:00,2006-07-16,2006-07-17,EST,WANTAGH,NEW YORK,11793,T ,N ,New York,1016721d25a63111d026,20.0,200000.0,College,College,College,4.0,1.0,1.0,1.0,Missing,158.1888544891641
4455,4456,7cdd46be8d44dd29ae91,4b677c3f5bec71eec8d1,b85143bf51323b72e53c,fd37a4c50356262b31a5,Murat Centre Parking : high school musical,Parking Event,MISC,PARKING,PARKING,Murat Centre Parking : high school musical,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%HIGH SCHOOL MUSICAL%MURAT CENTRE-INDIANAPOLIS%SUN MAR 23 2008 1:00PM,1,10.0,Mail,2008-03-23 17:00:00,2008-03-23,2008-01-18,2008-02-05 00:00:00,2008-02-04,2008-02-11,CST,INDIANAPOLIS,INDIANA,46204,T ,N ,Indiana-Ohio,fd37a4c50356262b31a5,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,3.0
4470,4471,ffee9977209a80ad5997,a14232befff04be1e2f3,b85143bf51323b72e53c,84b463398e25ad0480c1,John Fogerty-pnc Bank Arts Center Holmdel Premier Parking,PNC Bank Arts Center Holmdel Premier Parking,MISC,PARKING,PARKING,John Fogerty-pnc Bank Arts Center Holmdel Premier Parking,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%PNC BANK ARTS CENTER%SAT AUG 5, 2006 7:30PM",1,30.0,TicketFast,2006-08-05 23:30:00,2006-08-05,2006-05-06,2006-05-06 00:00:00,2006-05-06,2006-05-06,EST,HOLMDEL,NEW JERSEY,07733,T ,N ,New York,84b463398e25ad0480c1,34.0,35000.0,College,College,College,2.0,1.0,1.0,1.0,Homemaker,158.1888544891641
4472,4473,d285f2280ca786c92772,a0ed82451f57a8914eba,b85143bf51323b72e53c,f1349bdb8c3c5c9d2664,Journey With Heart And Cheap Trick:jones Beach Theater Premier Parking,Nikon At Jones Beach Theater Premier Parking,MISC,PARKING,PARKING,Journey With Heart And Cheap Trick:jones Beach Theater Premier Parking,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%NIKON AT%JONES BEACH THEATER%THU AUG 14, 2008 7:00PM",1,20.0,UPS,2008-08-14 23:00:00,2008-08-14,2008-05-03,2008-06-30 00:00:00,2008-06-30,2008-07-01,EST,WANTAGH,NEW YORK,11793,T ,N ,New York,f1349bdb8c3c5c9d2664,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,105.0
4496,4497,c9d57b204dccfb621f40,43f0436b905bfa7c2eec,b85143bf51323b72e53c,4a4ffaf4ee2e51dc4435,Premier Parking: Kiss 108 concert 2008,XFINITY Center Mansfield Premier Parking,MISC,PARKING,PARKING,Premier Parking: Kiss 108 concert 2008,"VALID FOR PARKING ONLY%PREMIER PARKING%TWEETER CTR, MANSFIELD%PARKING FOR KISS CONCERT%LOT OPENS 3 HOURS PRIOR%SUN MAY 18 2008  2:00PM",1,40.0,Mail,2008-05-18 18:00:00,2008-05-18,2008-03-22,2008-03-22 00:00:00,2008-03-22,2008-03-27,EST,MANSFIELD,MASSACHUSETTS,02048,T ,N ,Boston,4a4ffaf4ee2e51dc4435,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,11.0
4506,4507,38c528cdfd0f88c9f8a6,9babfdb02a7f8004fc6e,e84711f231c204caaa78,29dbfa024944c9fc4e9e,Gorge Amphitheatre Premier Parking - jack johnson,Gorge Amphitheatre Star Parking,MISC,PARKING,PARKING,Gorge Amphitheatre Premier Parking - jack johnson,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%* GOOD THIS DAY ONLY *%PREMIER PARKING PASS%GORGE AMPHITHEATRE-GEORGE%FRI AUG 22, 2008 7:00PM",1,25.0,Mail,2008-08-23 02:00:00,2008-08-22,2008-03-15,2008-03-16 00:00:00,2008-03-15,2008-03-19,PST,GEORGE,WASHINGTON,98848,T ,N ,Seattle,29dbfa024944c9fc4e9e,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,54.0
4509,4510,711026f34959b2d3e8c6,1a3e9aecd0617706a794,f53529c5679ea6ca5a48,f92da34a11efa6166657,Overnight Camping For Dave Matthews Band,Gorge Camping,MISC,CAMPING,INVALID,Overnight Camping For Dave Matthews Band,"%OVERNIGHT C A M P I N G%* GOOD THIS DAY ONLY *%DAVE MATTHEWS BAND%GORGE CAMPGROUND%SUNDAY SEP 3, 2006",1,40.0,Mail,2006-09-04 02:00:00,2006-09-03,2006-04-08,2006-07-17 00:00:00,2006-07-17,2006-07-21,PST,QUINCY,WASHINGTON,98848,T ,N ,Seattle,f92da34a11efa6166657,50.0,200000.0,Graduate School,College,Graduate School,6.0,1.0,1.0,1.0,Professional Technical,158.1888544891641
4516,4517,d3b67500651c731d0c78,3f510718b680022e6c39,b85143bf51323b72e53c,5d45a4b0c9844bc7977a,Verizon Wireless Premier Parking: Journey,Verizon Wireless Amph. Irvine Premier Parking,MISC,PARKING,PARKING,Verizon Wireless Premier Parking: Journey,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%VERIZON AMPHITHEATER%WED JUL 16 2008  7:00PM,1,20.0,Mail,2008-07-17 02:00:00,2008-07-16,2008-04-19,2008-04-19 00:00:00,2008-04-19,2008-04-24,PST,IRVINE,CALIFORNIA,92618,T ,N ,Los Angeles,5d45a4b0c9844bc7977a,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,2517.0
4522,4523,a694fb4cc4463d1fb3b1,5a29f349bfe4d595f521,b85143bf51323b72e53c,b1522dfd469f88a0fd2c,Premier Parking: John Fogerty & willie nelson,Klipsch Music Ctr. Ind. Premier Parking,MISC,PARKING,PARKING,Premier Parking: John Fogerty & willie nelson,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%JOHN FOGERTY/WILLIE NELSON%VERIZON WIRELESS MUSIC CTR%SAT AUG 19 2006 7:30PM,1,20.0,Mail,2006-08-19 23:30:00,2006-08-19,2006-06-10,2006-08-08 00:00:00,2006-08-08,2006-08-10,CST,NOBLESVILLE,INDIANA,46060,T ,N ,Indiana-Ohio,b1522dfd469f88a0fd2c,60.0,87500.0,High School,High School,High School,4.0,1.0,0.0,1.0,Missing,158.1888544891641
4529,4530,6e86b587ec2f61d954bc,dfca62d7c8c99de31e7c,b85143bf51323b72e53c,20a6c3da973c123d94a9,Vip Parking: O.a.r.,Brave New World,MISC,PARKING,PARKING,Vip Parking: O.a.r.,*** PARKING ONLY ***%O.A.R.%THIS TICKET VALID ONLY FOR%PREMIER PARKING%CHARTER ONE PAVILION%SAT JUL 15 2006 7:30PM,1,20.0,TicketFast,2006-07-16 00:30:00,2006-07-15,2006-04-22,2006-04-24 00:00:00,2006-04-24,2006-04-24,CST,CHICAGO,ILLINOIS,60605,T ,N ,Chicago,20a6c3da973c123d94a9,34.0,86396.1038961039,Missing,Missing,Missing,1.0,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,158.1888544891641
4530,4531,506a1947634a420c606d,34ad0e9254b8f7d1cbe0,b85143bf51323b72e53c,9abfdfe4653dcc1a3ba3,Tabernacle Parking: Cedric The Entertainer,Tabernacle Parking,MISC,PARKING,PARKING,Tabernacle Parking: Cedric The Entertainer,"PARKING PASS-PARKING ONLY%CEDRIC """"""""""""""""THE ENTERTAINER""""""""""""""""%CENTRAL PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%SUN DEC 17 2006  7:30PM",1,9.0,TicketFast,2006-12-18 00:30:00,2006-12-17,2006-11-11,2006-11-30 00:00:00,2006-11-30,2006-11-30,EST,ATLANTA,GEORGIA,30303,T ,N ,Atlanta,9abfdfe4653dcc1a3ba3,26.0,62500.0,High School,High School,Missing,2.0,1.0,1.0,1.0,Missing,158.1888544891641
4568,4569,cd8eed48702e820282fc,8f53c0b7cd7810a1829d,b85143bf51323b72e53c,38962a9f78930a55e038,Cricket Pavilion Premier Parking: The Police,Cricket Pavilion Phx. Premier Parking,MISC,PARKING,PARKING,Cricket Pavilion Premier Parking: The Police,GOOD FOR PARKING ONLY%PREMIER PARKING PASS%ENTER OF 79TH AVENUE%CRICKET PAVILION%GOOD THIS DATE ONLY%SAT MAY 24 2008 8:00 PM,1,20.0,TicketFast,2008-05-25 02:00:00,2008-05-24,2008-02-25,2008-03-01 00:00:00,2008-03-01,2008-03-01,MST,PHOENIX,ARIZONA,85035,T ,N ,Arizona,38962a9f78930a55e038,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,40.0
4584,4585,d41c40d0fbadc7aeca7c,5a29f349bfe4d595f521,b85143bf51323b72e53c,23cd7da8896a31c87453,Verizon Wireless Music Center Premier Parking : tom petty,Klipsch Music Ctr. Ind. Premier Parking,MISC,PARKING,PARKING,Verizon Wireless Music Center Premier Parking : tom petty,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%TOM PETTY%VERIZON WIRELESS MUSIC CTR%THU JUL 3 2008 7:30PM,1,20.0,TicketFast,2008-07-03 23:30:00,2008-07-03,2008-02-04,2008-02-01 00:00:00,2008-02-01,2008-02-14,CST,NOBLESVILLE,INDIANA,46060,T ,N ,Indiana-Ohio,23cd7da8896a31c87453,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,27.0
4588,4589,d41c40d0fbadc7aeca7c,5a29f349bfe4d595f521,b85143bf51323b72e53c,ae9c04f60288b32855c2,Verizon Wireless Music Center Premier Parking : tom petty,Klipsch Music Ctr. Ind. Premier Parking,MISC,PARKING,PARKING,Verizon Wireless Music Center Premier Parking : tom petty,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%TOM PETTY%VERIZON WIRELESS MUSIC CTR%THU JUL 3 2008 7:30PM,1,20.0,TicketFast,2008-07-03 23:30:00,2008-07-03,2008-02-04,2008-02-03 00:00:00,2008-02-02,2008-02-09,CST,NOBLESVILLE,INDIANA,46060,T ,N ,Indiana-Ohio,ae9c04f60288b32855c2,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,52.0
4608,4609,d1dae46435aebd780d2c,1a3e9aecd0617706a794,e2981973281c70939168,4a5cb35e055a003274b1,2 Day Gorge Camping For Sasquatch! Festival,Gorge Camping,MISC,CAMPING,INVALID,2 Day Gorge Camping For Sasquatch! Festival,"%OVERNIGHT C A M P I N G%* GOOD SAT & SUN *%SASQUATCH! FESTIVAL%GORGE CAMPGROUND%SAT-SUN MAY 27-28, 2006",1,80.0,TicketFast,2006-05-27 19:00:00,2006-05-27,2006-03-04,2006-04-19 00:00:00,2006-04-19,2006-04-19,PST,QUINCY,WASHINGTON,98848,T ,N ,Seattle,4a5cb35e055a003274b1,24.0,112500.0,High School,Graduate School,Graduate School,4.0,1.0,1.0,1.0,Missing,158.1888544891641
4609,4610,dd423c1011538e47a222,9caaa3cea047cfffa7b3,b85143bf51323b72e53c,2c3c877edb5e1f40f8de,Premier Parking: Kelly Clarkson,First Niagara Pavilion VIP Parking,MISC,PARKING,PARKING,Premier Parking: Kelly Clarkson,USE 2ND LANE FROM FAR LEFT%KELLY CLARKSON%PREMIER PARKING*19-JUL-06%RIGHT OF PEDESTRIAN WLKWAY%POST-GAZETTE PAVILION%NOT RESP FOR ANY LOSSES,1,22.0,Mail,2006-07-19 23:30:00,2006-07-19,2006-04-22,2006-05-05 00:00:00,2006-05-05,2006-05-08,EST,BURGETTSTOWN,PENNSYLVANIA,15021,T ,N ,Pittsburgh,2c3c877edb5e1f40f8de,44.36904761904762,86396.1038961039,Missing,Missing,Missing,1.0,0.6687898089171974,0.5615384615384615,1.0,Missing,158.1888544891641
4619,4620,5cbf9102dad85ca28631,02fee4e221f610d8d7bd,b85143bf51323b72e53c,6cb4df50c5ebf62a4040,Premier Parking: Zz Top,Chevrolet Theatre Premier Parking,MISC,PARKING,PARKING,Premier Parking: Zz Top,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%ZZ TOP%CHEVROLET THEATRE%FRI JUN 20, 2008 8:00PM",1,10.0,TicketFast,2008-06-21 00:00:00,2008-06-20,2008-03-21,2008-04-14 00:00:00,2008-04-14,2008-04-14,EST,WALLINGFORD,CONNECTICUT,06492,T ,N ,Boston,6cb4df50c5ebf62a4040,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,2480.0
4625,4626,709794373d3f98dbd359,4b677c3f5bec71eec8d1,b85143bf51323b72e53c,5c54968a5001c8f0dad1,Verizon Wireless Music Center Premier Parking : jimmy buffett,Parking Event,MISC,PARKING,PARKING,Verizon Wireless Music Center Premier Parking : jimmy buffett,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%JIMMY BUFFETT%VERIZON WIRELESS MUSIC CTR%TUE JUL 29 2008 8:00PM,1,20.0,Mail,2008-07-30 00:00:00,2008-07-29,2008-03-03,2008-07-16 00:00:00,2008-07-16,2008-07-19,CST,NOBLESVILLE,INDIANA,46060,T ,N ,Indiana-Ohio,5c54968a5001c8f0dad1,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,20.0
4630,4631,5d9d1272473e51e4be25,ea6991e953477c0bb31f,b85143bf51323b72e53c,01a78eded51b68f3b353,Dodge Theatre Adams Street Parking - boston & styx,Dodge Theatre Parking,MISC,PARKING,PARKING,Dodge Theatre Adams Street Parking - boston & styx,"ADAMS STREET GARAGE%GOOD ONLY JUNE 27, 2008%DODGE THEATRE PARKING PASS%ENTER AT 4TH AVE & ADAMS%BOSTON & STYX%GARAGE OPENS AT 6:00 PM",1,9.0,Mail,2008-06-28 02:00:00,2008-06-27,2008-03-31,2008-05-12 00:00:00,2008-05-11,2008-05-17,MST,PHOENIX,ARIZONA,85003,T ,N ,Arizona,01a78eded51b68f3b353,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,76.0
4631,4632,5eb2408a51152d5dd941,6e3df9919c998817e1b1,b85143bf51323b72e53c,e4a53abf179b252f2c00,Premier Parking: Toby Keith,Virginia Beach Amphitheater VIP Parking,MISC,PARKING,PARKING,Premier Parking: Toby Keith,VALID FOR PARKING ONLY%PREMIER PARKING LOT%VERIZON WIRELESS VB AMP%PARKING FOR 7/13/07%LOT OPENS 90 MINS PRIOR%FRI JUL 13 2007 7:30PM,1,20.0,TicketFast,2007-07-13 23:30:00,2007-07-13,2007-05-19,2007-05-21 00:00:00,2007-05-20,2007-05-20,EST,VIRGINIA BEACH,VIRGINIA,23456,T ,N ,Virginia,e4a53abf179b252f2c00,50.0,200000.0,High School,College,High School,3.0,1.0,1.0,1.0,Homemaker,158.1888544891641
